x1	x2	x3	y0	y1	t	y
0.3839696377981454	-0.5437903570384635	1.7907066613673313	1.0306117932294636	2.0639886358568553	0	1.0306117932294636
0.2743836445733905	0.7420154657781416	0.6935320800735649	2.3756990198574273	4.194106794705274	0	2.3756990198574273
0.8146400388795882	-0.5931032926568752	1.5705720371446372	2.1418301649753166	3.360022250797522	0	2.1418301649753166
0.44851634139195085	0.050539575697639824	-1.0634345368525722	0.6933836063218504	2.5618808587317643	0	0.6933836063218504
0.8100643530488014	0.26649464341324036	1.0910228352228946	4.421504296611202	5.443184817509279	1	5.443184817509279
0.8123895095195621	0.29336766954631266	-1.3072275742754615	3.780997199187275	5.896225848880289	0	3.780997199187275
0.7943423211108893	-0.15087333193319016	2.3194065527757255	2.7874281930556606	3.435247328144534	0	2.7874281930556606
0.43983168760314584	0.03975099766420052	-0.8923796334619742	1.8683130746225203	3.3956013928713213	0	1.8683130746225203
0.7544751586392522	0.4806320759048387	1.127094557135818	4.8244410530610935	6.203012575305037	1	6.203012575305037
0.6292211315594614	-0.7282329585382129	-3.2544653538583175	1.0904849330795603	2.934344710177939	1	2.934344710177939
0.7101824013516307	-0.390869855766041	1.6539337221861539	1.700451305177301	2.0794088102204342	1	2.0794088102204342
6.247733253985643e-4	0.16020115715830516	3.2154457954031828	-0.45691480224745507	0.720776695620411	0	-0.45691480224745507
0.47531657409854233	-0.22239098916849578	2.532325753549791	0.09388403901580689	0.513718959883958	1	0.513718959883958
0.22011888516135514	0.6850019969854999	3.107345964622605	2.3851056751346627	4.293743500868106	0	2.3851056751346627
0.3798165377229452	0.33662693167741775	-1.711885596922981	2.0482627293134446	2.4115763498383616	0	2.0482627293134446
0.612771003274247	0.036083376207377914	0.6613972268532262	2.6943393635222948	5.426578059899043	0	2.6943393635222948
0.35179790924303234	-0.75387865876834	0.8605980239631721	0.6099656238561021	2.400337225895218	0	0.6099656238561021
0.11113542434759438	0.013050112663120898	2.44039129739034	-0.05256863137061146	0.9337233897755488	0	-0.05256863137061146
0.24361947271972895	-0.15820793409849657	0.6644362469228833	-0.00714865699580447	2.199047818210021	0	-0.00714865699580447
0.6680555874481797	-0.05117325676029891	0.5934421679696934	3.472905496325093	4.388314556186841	1	4.388314556186841
0.41764677967876196	-0.5907796135278427	4.356256500224852	-0.3463771677329468	1.2168851139030867	1	1.2168851139030867
0.7881958340294659	0.24932902191496228	3.1818702560572105	3.842411299998237	5.370605700013337	0	3.842411299998237
0.10286464425735176	-0.5194782201535165	-2.5128892593435643	-0.9006312938817932	0.5224071385285322	0	-0.9006312938817932
0.43489274149760604	-0.11311099072120483	0.23077841401021038	1.9087701898146865	2.312005960105575	0	1.9087701898146865
0.9849569799844176	0.19071291472567614	-0.9843163747956669	3.389850312473193	3.1390060348719966	1	3.1390060348719966
0.8930511143989861	-0.39175789450652393	6.9431700665686105	2.6571048804053903	1.9755041706315601	1	1.9755041706315601
0.8864690607879311	0.29149570284003223	0.011330937307390543	5.606737863018768	6.150441504017497	1	6.150441504017497
0.17505265027284622	-0.6582552008258462	3.2960795668783054	0.7102380191990512	2.393031211401518	0	0.7102380191990512
0.13069569156505167	-1.4048873394802708	1.1925424980917785	-3.0270015974957234	-2.2660390809985436	0	-3.0270015974957234
0.6531019250396639	0.23248399539292627	1.217660420289596	2.971304111651899	2.7679531781839577	1	2.7679531781839577
0.34351647226139903	0.4202699134804999	1.9904738980754466	1.342522866268871	4.499000468218953	1	4.499000468218953
0.6567581279668957	-0.14292271179569194	0.7147130046619082	1.3474836122942215	3.0494930353428304	1	3.0494930353428304
0.3203732424881309	0.2520631272958041	2.6658739921191135	1.7433419876795218	4.689960087945154	1	4.689960087945154
0.18769111926667392	-0.5779582625418357	2.1196475469675615	0.30277173054422235	2.51580808426551	0	0.30277173054422235
0.7822943013161421	-0.0635743034128311	-2.3701918914150193	2.737096329283654	3.125717210919142	0	2.737096329283654
0.09359498671256006	-0.9707591880203089	-0.11122462516806753	1.3763243261673823	1.9644031229205963	1	1.9644031229205963
0.46677904156968	0.5905904457192609	-0.046706246621190495	0.2090165451814232	-0.2316644330882882	0	0.2090165451814232
0.5115054599009454	0.9299554307715805	-0.012208652667522246	3.814196657653854	5.554670110763534	1	5.554670110763534
0.5999889592640102	0.537006130140995	3.1305697704396906	2.647938696734462	5.271597948961798	0	2.647938696734462
0.33282354031689465	-0.013673483206870899	3.974054068748681	1.9741340886400902	2.0536492105674924	0	1.9741340886400902
0.48861303366720676	-0.016665171137959633	-0.8436018985741316	1.4837892628921852	1.2815916160730088	1	1.2815916160730088
0.9544738274998963	-0.7580338115755495	2.0828709314051688	2.4659969359789375	4.348675004343419	1	4.348675004343419
0.48290239716880023	0.39519267194411395	-1.3395358520596656	0.6164225942246884	0.09994355862395787	0	0.6164225942246884
0.8903502221219242	-0.10536709034588783	-0.11416075337524134	3.2465853698690705	6.168196927637611	1	6.168196927637611
0.9144381869118661	-0.32837146268053774	1.5969310872562512	5.808127086324015	7.3802628641302634	1	7.3802628641302634
0.6087349823210388	-0.7060128963291544	0.62215442177097	2.71862924108437	2.003734187245813	1	2.003734187245813
0.4106897765304893	-0.14988124832313607	-0.3609004062455268	3.16845001362565	4.523368909358073	0	3.16845001362565
0.14709469093941152	-0.4245305675083541	-1.514897083473588	1.078813514563333	2.1839953803743275	0	1.078813514563333
0.935299803270027	-0.19851526016391832	0.3764669266263606	4.6869466608780455	3.218533127693373	1	3.218533127693373
0.30122889997437596	-0.6087999938817988	1.1049960915383308	1.4989920205148124	2.4571339901908598	0	1.4989920205148124
0.060720571549609303	0.843794741472849	2.1244676249299994	1.5620694594363893	1.9748086915693521	0	1.5620694594363893
0.9477269400376827	-0.00800126360398443	-0.7516336467250615	3.200377722549738	3.313080729792484	1	3.313080729792484
0.7205962734296918	0.537472538636193	2.1735119255818045	2.8869228950314847	4.125639714782166	1	4.125639714782166
0.14229429559782147	-1.300849835128826	-1.3276791417431468	-2.3325126491128287	-0.4816223468190217	0	-2.3325126491128287
0.5492846560664475	-0.22659891499741874	-0.09222404415975993	1.9647219953883786	4.69173082860243	1	4.69173082860243
0.9540912385564297	-0.33774114579603554	1.900754339737162	4.377979484286397	2.745471838190985	1	2.745471838190985
0.5854833531193435	-0.6114630896829565	-0.38503094837033847	2.762392879320491	4.506004207130456	1	4.506004207130456
0.40451028174720705	0.7733045771120475	-0.5591922179306632	2.486478408556294	2.5341272972210023	0	2.486478408556294
0.6478934793267399	-0.7076409598847451	0.9053346801588721	1.3363053402003036	3.4926355055808127	1	3.4926355055808127
0.3198206170927733	0.15919513020401255	1.07086913118356	4.728995041893636	6.074856716051475	0	4.728995041893636
0.30772001086734235	0.4232181427898461	2.868963917475102	2.3907837175096396	4.835740889570069	0	2.3907837175096396
0.21976763126440346	0.08909509420901154	0.5332279594885703	2.3887409241457607	1.9059796183891031	0	2.3887409241457607
0.36948886583559215	-0.4376277387477578	-2.4015761659995003	0.7026470839272866	2.197278381556126	1	2.197278381556126
0.9842192034702748	0.4705829033620836	-0.31167619762717846	4.369502090188588	5.664661428223221	1	5.664661428223221
0.1542023008223623	0.08529404092041896	-0.2609409366951638	1.1507103419165943	3.19857258783602	0	1.1507103419165943
0.09104399988427758	-0.5317489531910216	-0.8646551786079535	1.5089493582943823	2.277780849659383	0	1.5089493582943823
0.14190690778195858	-0.6940245238010306	1.6438074044200532	-0.43787143812932383	1.7061454077994154	0	-0.43787143812932383
0.6900071015115827	1.0433587172465737	6.003530192119549	4.657002790075974	5.212041914600093	1	5.212041914600093
0.6192564833909273	-0.33925157270921846	2.588334942840168	0.04295972653426139	0.6137223226411503	0	0.04295972653426139
0.8913941171485931	-0.9277858269590201	0.6903208805874428	2.1305362075537193	3.1559155090095037	1	3.1559155090095037
0.6729990926105529	0.26662968137682613	2.0073343681593734	1.666616975055724	1.597364802673429	1	1.597364802673429
0.7370777379255742	0.15511512803044777	3.8855364815338325	4.216788797089844	4.760217156255557	0	4.216788797089844
0.5211357257794589	-0.6769171678612991	0.38146564565958796	1.2431726469762792	3.353176475458695	0	1.2431726469762792
0.6598384496755898	-0.971478206790975	2.328960941051819	1.2775015099046423	3.9293302142103705	0	1.2775015099046423
0.821805460145697	-0.05815125857930277	2.123798232918728	4.59817042820206	6.712425107830416	1	6.712425107830416
0.7862815517000854	0.5696981458547111	0.7547303484098951	4.831097210895078	5.406232035706496	1	5.406232035706496
0.9798219173680991	0.3180620175910742	1.1130920132745263	3.339328483595974	4.657808369135593	1	4.657808369135593
0.4394315362442285	-0.24646871208098875	2.3037820060248784	1.9391239205055717	3.037613569450315	0	1.9391239205055717
0.3117022020742297	-0.4170941157921888	0.9475227140069635	-0.39872987600751975	-0.6577573489433175	0	-0.39872987600751975
0.40947495261207223	0.13553337837527252	0.32098200775345564	1.2978181646123825	2.5552263757530973	1	2.5552263757530973
0.010467111831530929	0.07867667360807878	-0.18797996016210772	1.737122758081153	1.9128294304093445	0	1.737122758081153
0.18384952400811017	0.3148558733463639	1.5819241520737832	2.500381920709247	2.4397577017621095	0	2.500381920709247
0.8427293188869953	-0.19789897514444818	0.889956004586173	4.28203705587037	6.007542517236279	1	6.007542517236279
0.23116178205236793	0.44967702660154973	0.25652344561317697	0.8034202684806976	1.0954883813743566	0	0.8034202684806976
0.2390999556519091	-0.4154057636681242	1.3531769393186808	-1.3404374113360418	-0.48448616184565685	0	-1.3404374113360418
0.07669116533361375	-0.16527235005998153	-0.5461338439799535	-1.0342058727496848	-1.007921449631119	1	-1.007921449631119
0.2457236780319363	0.37040726186295225	-0.6048392166981316	2.305858498618217	3.361802924471357	1	3.361802924471357
0.7321352055296302	0.49498580431355643	3.7471322653262664	3.1329587402669894	4.625305293417478	1	4.625305293417478
0.8474531651008874	-0.9692523507266896	-0.7627121253612918	0.25795216410888067	1.76049741877579	0	0.25795216410888067
0.4975272670853883	0.053595203508076464	1.6315761210547555	1.863516784133168	1.78825880690378	1	1.78825880690378
0.3879090298432857	0.304389505867315	-0.9367731572765101	3.2662648463650337	5.52430709639161	0	3.2662648463650337
0.24644899414852262	-0.7254121567453157	0.5387807070091435	0.9038524603683089	3.3968241734126985	0	0.9038524603683089
0.11109646130353212	0.24031279993760862	1.7807245642669671	-0.1365598983776849	1.2363505280330642	0	-0.1365598983776849
0.3899944352451712	-0.4140871351983985	-1.019073568357277	-0.4000260462827381	0.7574535016016086	0	-0.4000260462827381
0.5719353139866143	0.5101265060822144	2.1900773422539928	1.9713205363918835	3.048663439712964	0	1.9713205363918835
0.2168927628081292	0.2692410160513205	1.4378304571511062	1.17133973860536	2.428885684545106	0	1.17133973860536
0.4447680020239204	0.38452614749780467	0.3667874187107931	3.0516718565055436	4.428095445228181	1	4.428095445228181
0.2179906687233597	0.06035966464351713	1.4909330848050424	-1.0076178152533002	0.12920580369486867	0	-1.0076178152533002
0.502299563260749	0.43182421707887675	1.1500896705264667	3.4642242253959954	5.118047396310728	1	5.118047396310728
0.3539045718498528	0.6902572641572691	-0.6793000675381353	2.1113332781447025	2.7755647357671687	0	2.1113332781447025
0.64998515881598	0.9831240077278167	-1.7941278404154857	4.1528436125975645	6.282188541099737	1	6.282188541099737
0.37471395661123097	-0.014197527374532492	1.2122635375641266	-0.1685972641644793	0.793719924064897	1	0.793719924064897
0.35544538078829646	-1.1245255451662022	-1.0094423401847648	-0.3693984021351978	-1.1250924186713602	1	-1.1250924186713602
0.5336879454553127	0.01576300229699585	0.9295600212705618	1.7022805948527229	2.6025602254693196	1	2.6025602254693196
0.7403343603946269	0.10278060422498733	-2.2961523309674683	4.108009394112523	5.555029846766397	0	4.108009394112523
0.22110293782316148	-0.07767267357219927	-0.8580649797750772	1.8349131251158628	4.064944797949564	0	1.8349131251158628
0.4127461186144501	0.2841443103885372	1.5442216283872239	2.3702192440946748	3.4304296767097826	0	2.3702192440946748
0.2656866868492216	0.5053389822571324	3.090645589180669	3.1722979112779033	2.2322287096069013	0	3.1722979112779033
0.6299730534665287	-0.25899121508391076	1.3385570984304913	1.745489799036838	2.7503215649621993	1	2.7503215649621993
0.1838284907862544	-0.1470476635780552	-0.9888699651603781	1.6008034933408863	1.4015915713734126	0	1.6008034933408863
0.8636441114358604	0.19892110440016952	0.16932520335204126	3.6175575203528925	3.6414518167031438	1	3.6414518167031438
0.7465680041350424	-0.27511187074456905	3.1872722533346383	2.043818049619192	2.0181909983842234	1	2.0181909983842234
0.668284649727866	0.04563369174411772	2.0373685151358125	3.6421523289864193	3.8429254044738563	0	3.6421523289864193
0.6180178732611239	-0.980853799442651	2.574080677978751	2.872318024451344	5.009447115008037	0	2.872318024451344
0.37223806022666395	-0.5599498606988123	2.993401907579706	1.807252796392693	1.9757238968488502	1	1.9757238968488502
0.5298356858547777	-0.6638777378020627	1.7549359544421947	0.9460615501947846	1.5069987762418187	1	1.5069987762418187
0.8746823428664356	-0.4268118483636208	3.2187599952728463	2.602129888947023	3.786303350347276	1	3.786303350347276
0.581750099780038	-0.34665226396533283	-0.9464279114711476	3.3580239819608217	5.248403607540012	1	5.248403607540012
0.839767764788121	0.19115257127318497	1.599290511611518	3.903050036843417	4.236345026768433	1	4.236345026768433
0.31244816491380334	0.49105650126132033	0.321035357347072	2.5704231402376543	2.744199276367659	0	2.5704231402376543
0.7082903222180903	-0.3636917645437677	1.4034777901830027	2.130767540664287	2.612151818450446	1	2.612151818450446
0.26501780608668923	-0.4984194911890025	3.650795941851034	1.822686669622406	1.6509679703890294	1	1.6509679703890294
0.5943431940395385	-0.5208444294947547	2.0075869640456605	1.0477732017012062	2.967806551171018	1	2.967806551171018
0.48128980048932135	-0.20729436318183686	-0.2592733875842881	2.343216359642079	1.161258225543134	0	2.343216359642079
0.26503273146227	-0.11951453407628204	0.2996917741655095	0.12344142620468601	0.595749348849786	0	0.12344142620468601
0.5645904347766191	0.24180876691913472	-0.9026772536162877	0.03759548943984248	-0.40354453265403256	1	-0.40354453265403256
0.9131882230285555	-0.16066242108419493	0.8203714975020182	2.1491329603503564	1.19234817616058	1	1.19234817616058
0.9018743894994259	-1.0392446344300117	8.062038425535878e-4	2.7045481227778536	3.7332063198571155	0	2.7045481227778536
0.2741666215006262	-0.045717137775069173	2.583145389926723	1.933872097853263	4.4721077591760405	1	4.4721077591760405
0.32148275640793145	0.5935934053257783	0.014544791412657077	0.12822234786268893	2.7628627026625106	0	0.12822234786268893
0.9856408843770623	0.5958006342551626	2.420629422023895	3.2869397028438865	3.7241634944911217	1	3.7241634944911217
0.6199933101888746	-0.39448160905561497	2.441460267734798	3.85003762827537	4.153081919757126	0	3.85003762827537
0.9373140891548246	-0.7738882718187854	0.1293395678706919	2.541468734977249	3.0032424315056616	1	3.0032424315056616
0.46653270232491195	1.229030245932637	3.852983486192651	3.600861187162886	5.310971418946737	0	3.600861187162886
0.40683259326033294	-0.08121097123970966	1.0538486106558047	1.0191840804243015	-0.5425128825557195	1	-0.5425128825557195
0.6592303242068738	-0.04872562505280862	-0.30563684409208625	2.2896127866231817	3.5373132610454716	0	2.2896127866231817
0.1523466168437153	0.21028709434907344	1.148798702383711	0.9069177683291721	1.5013773873216185	0	0.9069177683291721
0.5728670582175255	-0.8070197283095597	-0.9819250369439632	1.4954103473595481	1.7514718505084443	1	1.7514718505084443
0.23872602684423327	-0.36410955559564373	2.3019865591390083	0.3982343407392244	-0.6078856905809	0	0.3982343407392244
0.9623589364346117	-0.7702212026450047	-0.7903359762200399	2.609418057949703	3.4035916401667503	1	3.4035916401667503
0.6013657259754837	-0.34654730700529757	3.5859858700189364	-0.9889452929020863	-1.6380020653579537	0	-0.9889452929020863
0.515029727248475	0.059424716502280484	-3.148413171392395	3.9881991258298837	4.972891252637547	0	3.9881991258298837
0.4025733422022313	-0.6823547289934562	-1.2249202445872456	2.7183628480585065	2.8234611705450874	0	2.7183628480585065
0.880246541230008	0.2949913396836565	0.32330821507999097	2.714895762884456	3.7612154870680223	0	2.714895762884456
0.36409186478704214	0.14467201440866795	-0.40139503994142745	1.4329319514468686	2.893936030830652	0	1.4329319514468686
0.288239280693233	-0.4521075128103196	3.6938903426491168	2.0761249146751064	2.5723861474771623	0	2.0761249146751064
0.170645235106349	0.11316247119053179	0.8791480561479904	1.7940334346681293	1.7716349784521261	0	1.7940334346681293
0.17217174638062716	0.37404058124692174	1.7096088312495843	2.339329185515202	2.727586956484892	0	2.339329185515202
0.48204260552302003	0.53054762663087085	2.4147391146623107	1.3869711305631551	1.7195776273486616	1	1.7195776273486616
0.2529649285133928	-0.10642413932326379	1.3057559027141288	3.482703670928276	2.9894278418728057	0	3.482703670928276
0.21625478961504996	-0.046818396955522805	2.922020075271552	-0.31525919826565085	-0.09587741217184731	0	-0.31525919826565085
0.6743763880804181	-0.04335706749096256	1.8794324537442637	3.4080648267139972	4.214659691856844	1	4.214659691856844
0.04766362742520869	0.7207308780275223	2.3964276083786427	1.0526613681740462	1.831828058374647	0	1.0526613681740462
0.7008530874736607	0.562535946138997	-1.972014928709748	2.9622379780716086	4.2917797179589	0	2.9622379780716086
0.35188863845542073	0.41720078387851967	-1.2526434681417702	1.4453395395191833	3.737215262642723	1	3.737215262642723
0.4089439979288727	-0.14367039992034636	-3.452814971973207	0.5007087792641415	1.8343798109280085	0	0.5007087792641415
0.8209513239562511	0.18662071708320302	0.493454272512153	5.093085808665014	7.568872783407071	1	7.568872783407071
0.918857348151505	0.2016451656103479	3.8635129923961977	3.966587785979119	4.318661821258813	1	4.318661821258813
0.2825283301062882	-0.5208366471446612	-0.956805664432046	0.8684946224948692	3.2191630324951976	0	0.8684946224948692
0.9611047937069088	-0.8641522576603714	1.630126444496641	3.1898997502282986	4.783308658045906	1	4.783308658045906
0.728394428268075	0.32091501382580806	1.8819123283739483	2.8593219738372415	2.6676130886032094	0	2.8593219738372415
0.6863750820048153	-0.7646552655902111	1.4770527985809607	0.8468238176740028	2.2489948301592273	1	2.2489948301592273
0.052843942772597075	8.41844242104955e-4	0.4315547711155062	0.46594392501645465	0.22825108444697728	0	0.46594392501645465
0.3952201346401125	0.12512391067416553	-0.2362880852470961	-0.38763500072431145	1.5595956749674005	1	1.5595956749674005
0.47784537984989583	0.28193369515294175	-0.27353592120915526	0.7747482717169107	1.2350021266893274	0	0.7747482717169107
0.5602532636839896	0.09471311875740533	1.0349064943193103	1.2593294785549833	2.023219291518364	1	2.023219291518364
0.6982615948654711	-0.36642690314856247	3.599276822175632	1.3479406136409686	1.6684041246977366	1	1.6684041246977366
0.9156835384201258	0.4931829299477308	-0.5870149702878493	4.263105900195314	4.410927607831018	1	4.410927607831018
0.6183512273710221	0.8693168834531229	0.7549312257739029	4.941209341261954	7.6433490504587365	1	7.6433490504587365
0.42842150875367224	0.4405894044627214	1.1985363132015634	0.6389512954124434	2.630755818315216	0	0.6389512954124434
0.5420803672168404	-0.9718254506619878	2.5828269802135457	1.6301720388019854	3.3053851158294334	0	1.6301720388019854
0.058478488586843014	0.6997880927014719	0.5373437659513025	1.8332468003698832	2.90686675937382	0	1.8332468003698832
0.2608568570576608	-0.028027973093133984	2.2754346148506492	0.025867252848633893	1.7622010674004418	1	1.7622010674004418
0.39715195330791175	0.2624571396596449	-1.993465616149511	1.7982655513688128	3.4599783282847634	1	3.4599783282847634
0.19774473668076098	0.3110166179355301	2.43679931088621	1.9256064672806306	4.529127065661917	0	1.9256064672806306
0.8319275628309697	-0.04834303660335257	1.1927420155403767	3.0238581121731376	4.873897890385577	1	4.873897890385577
0.15288722282275558	-0.03763159882436314	-1.1912905486570295	0.35323294521544624	1.1470439387579323	0	0.35323294521544624
0.8034185420256108	0.5095785346654499	-3.6607172726435326	4.030979493978511	4.816086550718615	1	4.816086550718615
0.5468261565547436	0.3558009612431219	0.2693267301373976	2.4830923341288256	3.0150197697926986	1	3.0150197697926986
0.6623176420107484	0.49513112302211554	2.337721464252245	2.5887488011258912	3.2250102403100573	1	3.2250102403100573
0.17169849388301373	1.1914633476151637	1.6381105918366319	1.7396423036863276	2.5029583641908006	0	1.7396423036863276
0.6330553598236293	0.3322079318470435	0.27166722042918456	4.747269163528031	6.970149913126297	1	6.970149913126297
0.3118697467725724	0.10369057869265343	1.1001307126551783	2.2248382453889715	0.8964786126908817	0	2.2248382453889715
0.724554346408695	-1.1053165552878104	1.311981203800072	0.8783037575193463	1.176457929109005	1	1.176457929109005
0.3989398246631026	1.3458570016230578	-0.5048210523898373	1.6966986779441484	2.563817958577492	1	2.563817958577492
0.9693564111366868	-0.24133841089815397	1.1091101578627383	3.2761049929659856	2.9928465892127853	1	2.9928465892127853
0.967398370616138	1.1873673575476968	1.2245370939363176	6.385735540960232	9.004836151065764	1	9.004836151065764
0.726702539017424	0.18732178400249386	-0.4456629208964795	3.3868110584891427	4.152862757477284	1	4.152862757477284
0.2572167464531958	0.7692150994483968	1.3963911276290706	1.0965768484205185	0.9796587172069271	0	1.0965768484205185
