x1	x2	x3	y0	y1	t	y	t2
0.698986440198496	-0.1377709718837128	0.6692244301459809	2.8580381460828805	4.953196891342808	0	2.8580381460828805	1
0.5855170683935285	6.438286873950747	-0.5197346717282294	3.2999945278949667	5.53812515004128	0	3.2999945278949667	1
0.13388900575228035	2.430706356255274	-0.28246833153950385	-1.6313580250155546	-0.4786613281581198	0	-1.6313580250155546	1
0.20945822703652084	-1.484396248493062	0.12705491815767	-0.2527239527411277	0.5258648736366667	0	-0.2527239527411277	1
0.5231330643873662	1.020000736364686	-0.5296374556180931	2.2225067964366767	2.8702048931977644	0	2.2225067964366767	1
0.12067204876802862	2.047540014586965	0.2893681764071802	1.5975668194395647	3.74188530001695	0	1.5975668194395647	1
0.8877659686841071	-0.11804636286245862	0.3409644535912683	3.062981744374436	4.3969424581483745	1	4.3969424581483745	0
0.06866323598660529	0.37681785729236894	-0.136925486761786	0.4119853535947281	1.4546876846933858	0	0.4119853535947281	1
0.8178132891189307	-0.0060057001695308365	0.018945119476680396	3.942989411516891	5.151960614895229	1	5.151960614895229	0
0.21825577993877232	0.48360873169301455	-0.376590426826706	2.2160603095062057	2.746105766633052	0	2.2160603095062057	0
0.9510682513937354	1.2933775575609376	0.05686662766470417	3.984400693474526	5.38326204589159	1	5.38326204589159	0
0.3903757007792592	4.760783516589974	-0.43182798845732817	-0.16505089514267413	2.3422748088218155	0	-0.16505089514267413	1
0.8922756996471435	1.0668572119501847	-0.38000104619017866	3.00953744885666	4.904346147117691	1	4.904346147117691	1
0.006504251854494214	0.03678593591096446	-1.016627842889366	-0.6997708920971355	0.5192813642699334	0	-0.6997708920971355	1
0.9350827562157065	-0.8881996176984837	0.4761312778598803	4.441975943047586	3.651836121698616	1	3.651836121698616	1
0.1372008896432817	3.8695837586791724	-0.6616903134076846	-1.9619262097801113	-1.5350740576621593	0	-1.9619262097801113	0
0.8068456451874226	3.6275358650785914	0.509072307593758	4.300247923015775	6.1817779393324415	0	4.300247923015775	0
0.06405931524932384	3.574804890716723	-0.36676657482241415	-1.0410997139565443	1.3746139417030332	0	-1.0410997139565443	0
0.8894137842580676	0.9165747712001914	-0.3271327884504855	3.1331762265761967	2.6005552649447568	1	2.6005552649447568	1
0.3248488821554929	2.5089771525996563	-0.028528219524960874	0.6478163364432408	1.0855807426884614	0	0.6478163364432408	1
0.7397998983506113	0.44356847884080564	-0.331857471807278	2.928352192734311	2.7381763490326536	1	2.7381763490326536	1
0.03501671296544373	3.109690628995541	0.10934507304388869	0.007479049989283032	-0.5428276435392881	0	0.007479049989283032	1
0.859266756568104	-1.845725396039311	-0.6318263412172999	2.637807720698588	1.4099856540591498	1	1.4099856540591498	1
0.38873117370530963	1.504484931912995	-0.01146106190797317	1.7355561712932848	2.4796690099902716	1	2.4796690099902716	0
0.708055856404826	1.9909502873292253	0.4947731380771805	3.5665730327108838	3.5048354020942956	0	3.5665730327108838	1
0.9497533363755792	1.0724744234963628	-0.15649372731476952	3.9915539412404204	3.31113909242244	1	3.31113909242244	1
0.5437943586148322	2.0360730602403976	0.30525533291008994	3.1283597350283125	4.896019894383754	1	4.896019894383754	0
0.36678175698034465	-1.8976430035104697	-0.8143687255615796	0.28014047208903836	2.236339445461362	0	0.28014047208903836	0
0.17777514224871993	0.5563837298302433	0.36271132365427694	2.355324148826335	4.440241230540048	0	2.355324148826335	1
0.7006477480754256	1.5189930760711996	0.2264620919982441	1.7761244007211825	3.4110442382515744	1	3.4110442382515744	1
0.06584658427163959	2.752931902538864	-0.2634376797336722	-0.09718121270380654	0.7343314906013	0	-0.09718121270380654	0
0.48622861923649907	0.4938132490745709	-0.4058338061513294	1.9222015024583237	3.25402418023948	0	1.9222015024583237	0
0.13402459886856377	1.8309291793408526	1.126129612901522	2.2829834500772668	2.8081219739400853	1	2.8081219739400853	1
0.42769151786342263	0.8569420032996885	-0.09466219895381209	2.216884682682837	3.380780122200685	1	3.380780122200685	0
0.11307569546625018	-1.584606218274831	-0.0266398030481101	0.1817155337236417	-0.27456867623566017	0	0.1817155337236417	0
0.040717149153351784	-0.7041142451575468	-0.061215947309565116	0.8860828712631439	2.543952027147271	0	0.8860828712631439	0
0.23735804413445294	1.657002014696313	-0.06801244837619523	1.3478198038162572	4.239341490810946	0	1.3478198038162572	0
0.8992573916912079	-0.24632946586451032	0.9869758651222962	2.864627595184338	3.773168282226478	1	3.773168282226478	0
0.15187808079645038	1.2497934181613313	0.1310301202972699	2.5345127104744236	3.689773894378061	0	2.5345127104744236	0
0.9697203878313303	-0.6736393775186165	-0.13865902456040247	5.383252228813731	7.312131790567511	1	7.312131790567511	0
0.8533401964232326	1.8235401810223641	0.5892924765664034	4.212189247554248	5.462104970150723	1	5.462104970150723	0
0.8320654472336173	3.974041444335916	-0.03140116192269213	3.9477851162335926	5.297700056882448	0	3.9477851162335926	1
0.4006153692025691	2.198390710946578	0.7491734082271468	1.3795609759337104	2.3840742352206785	0	1.3795609759337104	0
0.2735743564553559	2.614083427229235	-1.0972130838034935	0.7208573342355106	1.4105207489279343	1	1.4105207489279343	1
0.2114647445268929	-1.2886962320864002	-0.7043460047842481	0.5506198567476381	0.5365578035214786	0	0.5506198567476381	1
0.5768918925896287	2.2106134374168525	0.08291635775114733	4.3195653479264475	5.331650385509329	0	4.3195653479264475	1
0.3911186517216265	1.9287129164484647	0.24637526089143633	2.7014360005355718	3.3934354270631237	0	2.7014360005355718	1
0.07399349636398256	2.004172011606399	0.3563939919356771	0.9947595497762156	2.5338151155381228	1	2.5338151155381228	0
0.4446474928408861	-2.416181833833856	0.06836314006693742	1.1780418207316845	1.6548704820163795	1	1.6548704820163795	0
0.600736322812736	1.7335278412066872	-0.11726362073797948	3.841427448497716	4.536528567210427	0	3.841427448497716	1
0.4409599248319864	1.594372162819345	-0.8566312556420309	1.8773357491556157	4.573990797079457	0	1.8773357491556157	1
0.2916424402501434	-2.8107163544743132	0.6238213146299288	0.5805383475508179	0.02736519197872167	0	0.5805383475508179	1
0.9189362837933004	1.603066637726949	-0.41707587384945305	3.939329940510444	3.7742937989515246	1	3.7742937989515246	0
0.11601515696384013	2.757756780529421	0.23982572241639805	0.8042628414211153	1.0598243963311398	0	0.8042628414211153	1
0.2742179858032614	-1.887277690391857	-0.6800133275564517	-0.5816625840636799	-0.11981046308914589	0	-0.5816625840636799	0
0.41731564584188163	3.1882401030764456	0.0948030537728516	2.232401615259929	3.4106379563868594	1	3.4106379563868594	0
0.5748616761993617	3.250143838609667	-0.11504577226433389	1.221867751425012	2.145770687790099	1	2.145770687790099	1
0.7564675125759095	1.1798804227698385	0.17038260039561653	3.652817911428489	5.750843361768387	1	5.750843361768387	1
0.14855618681758642	0.04268523244044198	0.15726107802080816	1.142352507232029	1.2671446358841858	0	1.142352507232029	0
0.9001372971106321	1.350951257085991	0.23273939905982244	3.9609596426517273	5.1679514992229585	1	5.1679514992229585	1
0.29618760710582137	-1.803375098611863	0.0604540626756032	1.8431958454966793	0.9848254392856395	0	1.8431958454966793	0
0.4343568431213498	1.3652267286874895	-0.014296218549912984	2.1966362558781003	2.8747229943264063	0	2.1966362558781003	1
0.3174481906462461	1.523120247467539	0.28862343565912824	1.6984816006552628	2.159824198724836	1	2.159824198724836	1
0.9164197868667543	3.504686147516775	0.017978903814851552	2.587156729889303	4.922635114759752	1	4.922635114759752	1
0.5802706086542457	0.567685817777266	0.20153860483774427	1.5873578678943894	2.4840947566497036	0	1.5873578678943894	0
0.868646674323827	1.1103510799221026	0.3588593343363232	3.8511086308235605	5.711824201899917	1	5.711824201899917	1
0.7388495474588126	2.2188905822484006	-0.2685025904647029	2.4114020578791346	4.35086053166223	1	4.35086053166223	0
0.32814072468318045	5.007043079742368	-0.179093783861431	1.2422323846006682	1.4489495167977946	0	1.2422323846006682	1
0.7528532929718494	-0.575080665685382	0.8089369948183992	5.065596448415787	5.2546241772450255	1	5.2546241772450255	1
0.08773231715895236	2.743869339414019	0.1606392123380143	0.490580303852112	1.5091090281227615	0	0.490580303852112	1
0.5336077846586704	-0.07713003671670404	-0.6452739448548483	0.6636446825389614	3.6174174226327174	0	0.6636446825389614	1
0.11018636683002114	1.1791751126882948	-0.23087146201304654	-0.61473392942452465	0.1713784863367558	0	-0.61473392942452465	0
0.14229557407088578	0.8840818898838292	-0.47477733545371037	0.4482049961015484	1.6360880450219488	0	0.4482049961015484	1
0.8699087381828576	3.444023426410494	-0.5973255259657289	3.3680049616232983	3.463434673156664	1	3.463434673156664	1
0.9914995981380343	1.243712836595559	-0.3216307939977127	4.128694951637718	3.437369733300806	1	3.437369733300806	0
0.7342263779137284	0.726954089816746	0.17977487065063716	1.9170020339999896	2.2516982065095483	1	2.2516982065095483	0
0.10740644717589021	1.4596220725189037	-0.14549893423983035	-0.5368911869345221	-1.0098664559851116	0	-0.5368911869345221	1
0.24643613188527524	4.397171141607453	0.8777607503728757	0.8774356388698225	2.0385528202252328	0	0.8774356388698225	0
0.11591840302571654	2.7513412762991987	-1.0620153895276532	-0.21664647301261875	0.2706474175836593	0	-0.21664647301261875	0
0.03952761949039996	-0.41426469584871284	1.198415973472895	0.9752340447350181	2.298075222112751	0	0.9752340447350181	1
0.834318615263328	2.7261479303940455	-0.6844596762385646	3.5438962632515483	3.8459429886896586	1	3.8459429886896586	1
0.19919600803405046	1.267480195663932	-0.6796087063859789	-0.6477042764194154	-0.6253296093709682	0	-0.6477042764194154	1
0.23982599517330527	2.0831886168045344	0.029339957067123106	2.3167976097950547	2.040549150194959	0	2.3167976097950547	1
0.6486457120627165	2.561694621199058	-0.28041315461955135	2.247745472095674	3.075475563894499	1	3.075475563894499	0
0.642959600314498	0.5975920907117562	0.497980812027132	1.4275447295770363	2.9795919092400847	0	1.4275447295770363	1
0.5595297443214804	2.5717724912389714	-0.390164563936111	3.1683021130980737	2.7988904293657124	1	2.7988904293657124	0
0.6278491879347712	-1.13655574347308	0.637541896881518	3.70612483921532	3.3939049682603937	0	3.70612483921532	1
0.17999199545010924	3.1648345896749546	0.05241580723031969	1.8420682196845326	2.507102603538468	0	1.8420682196845326	0
0.7009361393284053	2.2490919142363515	0.1109470126208108	2.779082030654022	3.0255044268797784	1	3.0255044268797784	0
0.6759881863836199	2.1229674164664996	0.482720884670563	3.67769437507627	5.056907666919559	1	5.056907666919559	0
0.0514038207475096	1.349432185862998	0.44341899648053185	-1.7439103079974938	0.4398304673950362	0	-1.7439103079974938	0
0.16144924308173358	0.41394329813437913	-0.21776070862589597	1.5697723217125303	3.8439644164596696	0	1.5697723217125303	1
0.9256253617350012	0.700602487356724	-0.36666303961268554	3.69358322908467	3.6032267236020363	1	3.6032267236020363	0
0.696149209048599	-0.35295734628355646	0.03568824884924904	3.8497702083559977	4.554580773337754	0	3.8497702083559977	0
0.7043180309701711	1.6596029810999626	-0.24617734423126653	2.401857464713529	2.4439868378721474	1	2.4439868378721474	1
0.1909590035211295	2.034767692404459	0.8516274825925576	1.726715964555727	1.4573388117388966	0	1.726715964555727	0
0.912482718937099	2.1868858325523783	0.34125527195252686	2.5069187799286254	4.020362639376112	1	4.020362639376112	0
0.43788970937021077	-0.7230220203852917	-0.3979640816178951	0.0155170511814533	-0.2845265103566419	0	0.0155170511814533	0
0.042554882587864995	0.06627112325072737	-0.25679706776870526	-0.8965296331169268	1.000466321599898	0	-0.8965296331169268	1
0.9441811249125749	-0.03579653318649867	-0.659645267613641	3.411690721100544	3.6970370407397657	1	3.6970370407397657	1
0.29937230842188	-0.9546792240561544	0.06169225179186449	1.6611976066117307	3.2149550257584534	0	1.6611976066117307	1
0.3566238391213119	2.5965897400376905	-0.8030798893781259	-1.6068567405831298	-1.7149963592832964	0	-1.6068567405831298	1
0.255724765593186	1.4804133078743749	0.45719309879839604	0.757844291636243	2.2200382940659567	0	0.757844291636243	0
0.2635961154010147	2.0876450597980463	-0.23821005361209463	0.8354402980125606	1.520228113096536	0	0.8354402980125606	1
0.19479474960826337	1.4987418082193713	-0.8401163297866762	-0.6634005756892856	-0.8198105477203448	0	-0.6634005756892856	0
0.8877162460703403	4.180809517891305	-0.33017241995628066	2.8921110831118453	6.142698125573297	1	6.142698125573297	0
0.27389016072265804	0.1865294301459104	-0.6213559278415	-0.47899286309196176	0.9546622031028236	0	-0.47899286309196176	1
0.1075185276567936	5.498357584567174	-0.002424939148363358	0.42304342087864716	1.5505606822009124	0	0.42304342087864716	1
0.7661096279043704	0.2638280920756474	-0.8019188724280155	1.2070896875507227	2.91851282927943	1	2.91851282927943	0
0.5525581790134311	2.9161448456410204	0.13181539454074548	3.8886231901900428	5.967227021779969	0	3.8886231901900428	0
0.8449387026485056	1.5742490047580782	0.0035119281143864457	3.274984676171823	3.7863306936088685	1	3.7863306936088685	0
0.9894638217519969	0.8592991922897382	0.14933500062058097	2.9463366608731896	3.2751288659453985	0	2.9463366608731896	1
0.33932980988174677	3.0867951778680767	0.06616866085928802	1.2503382971636416	1.1828007023324836	1	1.1828007023324836	1
0.8012694926001132	1.1885951207353127	0.18202216081131783	1.3570008440041712	0.5969717506506194	1	0.5969717506506194	0
0.3869015381205827	3.1365885272548035	-0.5175067975033792	0.004550104409367872	0.6879310928572626	0	0.004550104409367872	0
0.23036901676096022	3.908439447379092	-0.3815943824744315	1.909527994815832	3.4008038676821504	0	1.909527994815832	0
0.3824602800887078	-2.0740641913259004	0.23272606745251775	2.7684198696839895	2.522209259803543	0	2.7684198696839895	1
0.7337872856296599	2.0303588881019836	-0.06632666834734288	3.3660261242041174	3.7070637841027625	1	3.7070637841027625	0
0.4979776709806174	0.2507085354153791	0.23668019889583103	2.615706833286754	3.7517090515322695	0	2.615706833286754	1
0.8814418741967529	2.0143495160931484	0.6579829124838517	4.381526688170689	4.803681873292442	1	4.803681873292442	0
0.013702650321647525	-1.134365749839131	1.3728994809916972	1.7212566387702066	2.9639368272547424	0	1.7212566387702066	1
0.4023110724519938	0.9513881714902293	-0.7748244523101648	-1.3988338963522973	-1.567099123312274	1	-1.567099123312274	1
0.9410215180832893	-0.5328054034815932	-0.5043001649259865	5.001037163200981	5.214162610834204	1	5.214162610834204	0
0.6057179763447493	-0.13182199607837353	-0.1748224008895888	2.634405940533811	2.6414103156101074	1	2.6414103156101074	1
0.06487890565767884	1.5844976390456615	0.024718934490692505	-0.9203963708492523	0.5932123108657247	0	-0.9203963708492523	1
0.12865537940524518	-1.1474777212375153	0.4597037786518134	0.21474878116680352	-0.3470940732564015	0	0.21474878116680352	0
0.6053908397443593	1.7323681481153481	0.04265926253857556	1.5451800879455613	1.18147411048195	1	1.18147411048195	0
0.8532714215107262	0.5491905072723908	-0.28966401357978205	2.136868693766177	3.9244579339641166	1	3.9244579339641166	0
0.5741149168461561	1.8635523196303159	0.09054196413839385	2.74584728162133	4.099043488238284	0	2.74584728162133	0
0.889106736285612	2.5953684687905896	0.0997094583308816	4.042761716088154	5.112854941686759	0	4.042761716088154	0
0.2668893109075725	0.4780449177547259	0.7086570194941325	2.175079659698222	2.526867003414025	1	2.526867003414025	1
0.07383843301795423	0.12778553344479127	-0.13231177847342854	0.9299210351809727	2.4504627224200357	0	0.9299210351809727	0
0.7423238542396575	2.308457926338723	-0.6412424909118217	2.9019939373301264	4.314592967186418	1	4.314592967186418	1
0.10705580073408782	4.07068623841764	-0.17717594713884785	0.20159438912197067	1.5259052209029058	0	0.20159438912197067	1
0.868559414986521	1.230147827365929	0.09501543053658561	3.0073606205367946	4.874893193808713	1	4.874893193808713	0
0.36720756720751524	2.49650770939582	-0.7237615453088084	1.4890943023731404	1.4093494062890812	0	1.4890943023731404	0
0.23834534967318177	2.236553069957547	0.3066369031304185	2.0243214131645715	3.5457214915171953	0	2.0243214131645715	1
0.164472714997828	-1.2578176290286138	0.2637516944358388	0.4859619855272793	2.4174110678864196	0	0.4859619855272793	0
0.6598149666097015	-1.1961898727395561	-0.15626365416307714	0.7551388348740697	3.500506840287203	1	3.500506840287203	1
0.2500278123188764	1.6435444838966518	0.1646994812332248	1.260460677842896	2.619934060507397	1	2.619934060507397	0
0.7523352128919214	4.935310407868165	0.15250297985746636	3.1237748431560597	4.025244630687878	1	4.025244630687878	1
0.09288054937496781	1.5053656144664604	-0.7546562242737512	-1.2266810604821938	-0.7745040062662226	0	-1.2266810604821938	0
0.33021742827259004	1.006891686168039	-0.512028443564784	1.7176926687848653	0.15598457669166388	0	1.7176926687848653	0
0.19396888581104577	1.2948235170335574	-0.5689518499016272	1.399820448969606	3.6650668265638697	0	1.399820448969606	0
0.2619930936489254	1.2864701417926767	-0.08074732888745333	1.5213664431886433	1.9784367736502402	0	1.5213664431886433	0
0.9453658361453563	-0.2553854526097523	0.12712445017097285	4.380110796898094	6.066344230925906	1	6.066344230925906	1
0.13709171954542398	0.9778073386809302	-0.1682453589247032	0.3583445109789609	0.32287189298645713	0	0.3583445109789609	0
0.021629091817885637	-0.19465646313499496	0.10867057188225836	-0.6763360286915381	0.18603831178025587	0	-0.6763360286915381	0
0.5443534767255187	0.8352187528131424	-0.1597452722677359	1.1516181133142882	1.0997794351606134	1	1.0997794351606134	1
0.010404536733403802	2.3343336782099744	0.004706901534308169	0.5053307316126839	0.5393435045509731	0	0.5053307316126839	0
0.03809798299334943	-0.5282806220903817	0.10831006495427592	1.491338418076051	2.451646056697563	0	1.491338418076051	0
0.6379749202169478	-1.2827446755823964	-0.20816524105584916	1.0045497975210689	1.6739595726258618	1	1.6739595726258618	1
0.5074270581826568	4.264392680263196	-0.1789871552446614	0.43882798110524046	2.2659703255864416	0	0.43882798110524046	1
0.7185348470229656	4.20803979777771	0.2204620146626035	2.7430576504734554	4.6101126270654476	1	4.6101126270654476	0
0.9495974553283304	1.116885440610886	0.3101202484041686	4.556407477615622	6.491615522130353	1	6.491615522130353	0
0.10277320095337927	0.49720360936204533	0.30985275057089157	3.073464884273463	5.75362902930397	0	3.073464884273463	0
0.0518378927372396	3.284554379709872	-0.23314118536741432	0.854253774474302	1.6527003182551319	0	0.854253774474302	1
0.9000539239495993	-1.726593311423203	-0.1607462741351766	2.782242636817493	3.584708716126763	1	3.584708716126763	1
0.49591359542682767	-0.705484692010433	0.23056336719827975	1.1214153230599826	0.7097064339675334	1	0.7097064339675334	1
0.36874319426715374	-1.2006476333196203	0.13947169347117155	2.18280615787686	2.83149071716824	0	2.18280615787686	1
0.12119591142982244	0.38253522758366143	-0.4772546931987445	-0.023553122858442088	1.3638065601650007	0	-0.023553122858442088	1
0.03250842588022351	1.1085627785412229	0.27318470043374327	-0.1340485977825348	1.7624588338648695	0	-0.1340485977825348	1
0.24085730593651533	0.7439204518806114	0.49762655258453453	1.6791628189558037	2.420026850154079	0	1.6791628189558037	1
0.2399560557678342	-0.8729348210235028	0.17736181861911768	3.0195235377468874	3.9705972017535216	1	3.9705972017535216	0
0.7039563746657223	-0.7678703833031393	0.10057452432024366	2.028910009826771	3.2774072972420285	1	3.2774072972420285	0
0.05842106346972287	-0.9978491174954558	-0.2779892177954386	-1.9374741747794881	-2.9108783404914185	0	-1.9374741747794881	1
0.7792337031569332	-0.5566590511247338	-0.3237693971864474	2.7641105798222125	5.742645719481514	1	5.742645719481514	1
0.042089616879820824	1.2284488767454573	-0.6163177942186858	0.48016370708177425	-0.2404133636547373	0	0.48016370708177425	1
0.8900519725866616	-0.07101965913563313	-0.39676441158293546	4.10825046177577	4.328457521041083	1	4.328457521041083	0
0.5677928649820387	2.389071500124698	-0.4038458395801137	0.32666629167941985	2.387946735799865	0	0.32666629167941985	1
0.24994282284751534	-1.508438952143516	-0.34841514283640096	1.5348492179067033	2.8192378859297005	0	1.5348492179067033	0
0.7781245445366949	-3.1203222430362105	0.17157302821575562	3.28828047896329	2.9498808420381977	1	2.9498808420381977	0
0.6798526982311159	2.1128134453319296	-0.22325647956087866	2.696273145326215	4.554801536294162	0	2.696273145326215	0
0.08764380682259798	-0.9133044395276373	-0.459131638029956	0.06542541712858868	0.9642158522696029	1	0.9642158522696029	0
0.9937175298109651	3.8002270216941816	0.008473765812399564	4.675088751096461	6.5390338454977375	1	6.5390338454977375	0
0.5089118925388902	-0.1975648633350675	0.3322460760595293	0.7714089722498216	0.3553304134056514	1	0.3553304134056514	1
0.13473925180733204	2.955854494171593	0.6405496036126354	1.3680242518177266	2.3955220592678583	0	1.3680242518177266	1
0.44963993108831346	-0.9739924137818379	-0.1158847566544643	2.9152264284991647	2.1773178256758774	0	2.9152264284991647	1
0.6698705430608243	0.34140278913302136	-0.4979100031783109	3.9361128096965854	5.7486213546334035	1	5.7486213546334035	1
0.9254587304312736	0.4406269422885285	-0.21364068272512077	3.1676842845241686	4.0687737739049314	1	4.0687737739049314	0
0.4416720971930772	-2.016721853172188	0.3802437649925715	1.8690938562752988	3.9849164355107547	0	1.8690938562752988	0
0.14934048638679087	2.4787951454063872	0.22874962445898028	0.3018829969030017	1.24398018259037	0	0.3018829969030017	1
0.03814595495350659	2.532117548963374	-0.029188408484424288	-0.14269719313094542	-0.7788407936240648	1	-0.7788407936240648	0
0.1342026423662901	0.1874352217272005	0.8031401661271723	1.1874717673379307	1.7902070380210056	1	1.7902070380210056	0
0.3858221226837486	0.04100067661423534	-0.148800810260336	0.23865445523948092	1.7816101052062854	0	0.23865445523948092	1
0.08463136735372245	-1.8653509796090644	-0.43107509085930373	1.2406764355273627	3.926445115223887	0	1.2406764355273627	1
0.9391356534324586	2.007233220360077	-0.1520330316659987	5.443183201422792	4.824804204769124	1	4.824804204769124	0
0.7148877796716988	2.15754224977667	0.6065683311773077	4.028391058467685	5.068852019286226	1	5.068852019286226	0
0.9544693834614009	2.7332442166523974	1.0808982855608196	4.496129404106076	4.092998469692848	1	4.092998469692848	1
0.6769056406337768	1.8323038244218597	0.7628237926888224	3.7829026883043	4.823625998016885	1	4.823625998016885	0
0.2487510978244245	-2.9264373111427293	0.35639032508805324	1.883432862714564	3.220460232246336	0	1.883432862714564	1
0.2568956124596298	-0.5516647737084155	1.024245928358931	1.5160457003834857	2.3028962646299904	0	1.5160457003834857	1
0.3426105766557157	1.8056380334293505	-0.41987498319455674	3.141935789209538	4.761975213244109	0	3.141935789209538	1
0.2587062884122133	2.652548578620152	0.9302115598815333	1.1139578778592605	4.318564522399374	0	1.1139578778592605	0
0.4787448535207659	2.107353078425033	-0.16419427092327663	0.46762367568032714	0.7743886648524172	1	0.7743886648524172	1
0.1279302784241736	1.7353827655990168	0.5465340367956223	0.35649623957099486	0.3837840165638442	0	0.35649623957099486	0
0.5903803901746869	0.03970476631761655	-0.2185678124240465	1.0637062855659942	2.5092248468109783	0	1.0637062855659942	0
0.607100075809285	1.5058937015136986	-0.3391249073191724	1.9047251207971458	3.0405302389291378	0	1.9047251207971458	1
0.9954630043357611	0.4231060957942172	-0.5030967404554657	4.666116604814458	4.780806172095731	1	4.780806172095731	1
0.9408238714095205	-4.69112938230369	0.5523326347922626	6.666486560160678	8.184093376212909	1	8.184093376212909	0
0.9023374000098556	3.2659441118253802	-0.09631142174967697	1.8513996086550288	1.3596327022995096	1	1.3596327022995096	0
0.3262656298466027	2.9480235889917212	-1.0728293298412013	1.3532978398803448	2.1355228118462923	0	1.3532978398803448	0
0.9854181299451739	-0.9522471739510316	0.18506896324774244	3.130302502306188	2.8813666946819745	1	2.8813666946819745	0
0.8302017885725945	-0.39402489777868843	0.11101469577151639	1.53467614485351	4.6537056859936135	1	4.6537056859936135	1
0.3877940676175058	-2.1880404212990165	0.21064220789094903	1.95641097079771	2.1785491815952036	1	2.1785491815952036	0
0.347974615637213	0.306279927489745	0.46879539848891744	1.6081521128778964	1.8445418678450638	0	1.6081521128778964	0
0.46409926447086036	0.8160432173367593	0.29698278455360244	2.4898617313458122	3.669602278473703	0	2.4898617313458122	1
0.6893046046607196	3.06005068427877	-0.08082498855970112	1.9328519797480805	4.875511943403724	1	4.875511943403724	0
0.461628005374223	2.4840732779629913	-0.7413472780921647	2.0416962696455516	3.560229688592476	0	2.0416962696455516	1
0.9537059550639242	-0.5272082432151266	-0.6703235146548153	3.1645314876534014	3.2105861747453854	1	3.2105861747453854	0
0.6709277366753668	3.2052615436708236	-0.33943125266392926	1.5431604776227992	4.336665925587615	1	4.336665925587615	0
0.32310589868575335	3.20200502436301	0.17372881302884471	1.406339140945053	2.665601059658293	0	1.406339140945053	0
0.5703216867987067	-0.18338782016780586	0.4450027364968201	2.9507219897658943	3.6210960210222947	1	3.6210960210222947	0
0.8742188189644367	-0.5035644495900173	0.6044076180707749	6.220511433575506	6.9272891185761125	1	6.9272891185761125	0
0.9986405896488577	2.92775468810494	-0.27404826658262854	3.930786085559037	4.616895721852545	1	4.616895721852545	0
0.10011161351576447	4.232099151528136	-0.4319705342577479	-0.19223296607625098	2.2847968877694607	0	-0.19223296607625098	0
0.3571502931881696	0.291165153370862	-0.8216137747942256	2.0337748760201135	3.2689623229182505	0	2.0337748760201135	1
0.7359990417025983	0.6204291866916776	0.0526329079515197	3.5118811222648425	4.124611633080642	1	4.124611633080642	0
