"x.1","x.2","t","y"
11.7291784813189,-3.34130315026214,FALSE,0.574908865405122
19.3647237851318,-7.68516160261148,FALSE,0.591621419889677
22.4677017836671,46.1145453059093,TRUE,1.04562917591766
2.22625067084893,33.6985062039878,TRUE,1.07751502201383
-12.4903597198962,37.9304857058148,FALSE,0.674003975108118
2.83296754177418,58.4003611158348,TRUE,1.53149707054229
40.7193057456071,9.37738464136299,TRUE,2.47728460510504
43.2001944643422,38.8473904129211,TRUE,1.61722043006303
31.8581629158626,25.6038528857595,TRUE,1.86563123194339
21.4271227256084,39.2192415863572,TRUE,1.38941643448715
21.5635116462739,44.6316718317809,TRUE,1.22541522697128
25.5772192238402,-13.8218921578913,FALSE,0.546810345979007
-4.79506416502342,13.8161050725164,FALSE,1.09659930460817
37.7699023884083,8.93755245133946,TRUE,1.97895727774251
9.2230394663035,16.2279923496122,TRUE,0.963488079088853
6.15949456538149,29.929856391032,TRUE,1.47218242939852
-1.74283499703952,30.6691501319903,FALSE,0.682666429354911
-3.7051155995352,4.27313803974002,FALSE,0.663945072561671
17.9233612785818,2.33664326430268,TRUE,2.1746472578664
42.4232239211441,17.3492828065471,TRUE,1.72425256649359
27.2187090212848,32.1342651967427,TRUE,1.57234670031017
7.39754143682041,30.41635916121,TRUE,1.71236358482361
6.54550500837894,-2.5255229835688,FALSE,0.533402192828354
27.9639897545364,15.4075953608248,TRUE,1.16001705469259
6.12565911104091,16.3263697814959,TRUE,1.77465749968911
41.1523614408389,4.99217679896083,TRUE,1.64632278387729
-7.19756504590051,15.2482238574602,FALSE,0.764875821014969
19.3290723299253,23.0284418378101,TRUE,2.14271923457084
35.2146663754082,17.5325396108129,TRUE,1.03791100248795
23.0098905045741,5.79254340338522,TRUE,0.93651279878987
12.3378065193144,22.7712170107306,TRUE,1.34637207450529
21.5327599943566,14.0987046752132,TRUE,0.884367813076279
48.4490722577819,12.1420233037454,TRUE,1.52176004107893
-8.03924112705446,6.61968462191839,FALSE,0.822195541247716
-1.9648491345429,38.9907839871158,FALSE,-0.204931912656165
-3.67406696154633,-3.97370737130152,FALSE,0.919873133094985
0.943512373082495,30.5870881209427,TRUE,1.13762849864054
3.41135306544682,17.9791985302602,TRUE,2.10670548615919
5.20251626322757,35.4617555132612,TRUE,1.33001279670209
39.0524848718443,40.7067373060455,TRUE,1.92960878104316
9.79494231421373,25.0766452433341,TRUE,1.17518465481414
33.2063412366505,-8.78907810280671,FALSE,0.715565615115826
30.6238057559703,27.4866394550554,TRUE,1.19325243357319
44.2462792422156,18.7169668480772,TRUE,1.36727885870179
37.1195732630712,13.9797361518393,TRUE,1.79587815023403
17.3792553098531,17.0133585932033,TRUE,1.42746717828085
25.3716931995399,-6.21082407014938,FALSE,1.32541112366196
-4.34248665891727,46.0246630844117,FALSE,0.362410720941016
66.9213415784426,37.4957191574003,TRUE,1.84581390433844
30.0543751196192,9.79541846592689,TRUE,1.85337935995762
-2.74812974335631,-18.8577801073313,FALSE,0.636145105373983
20.1612578881514,28.0095637315555,TRUE,1.45880018299019
23.7284311340177,9.0325120338627,TRUE,1.50763981546191
49.4114917744088,17.1049556120212,TRUE,2.06338456887916
22.5826091477289,31.3516148310014,TRUE,2.35516227269321
30.4756968613549,18.6849957558601,TRUE,0.904252817999385
16.8809969248371,-12.9043607692906,FALSE,0.465846208638001
43.3943650329647,34.8273461868656,TRUE,1.53544054235524
17.364244395005,11.2772890947654,TRUE,0.705766563836943
20.1645736920518,4.54252435464066,TRUE,1.21988667915605
30.5316596018218,-4.64261035513548,FALSE,1.28639236095213
-11.0212525839619,-5.24303505432989,FALSE,0.649917015977173
31.8873986978511,40.1626603562892,TRUE,1.67403450750365
-5.74062105016607,39.0966534773748,FALSE,0.625862920335295
20.3733261866131,8.40235188957817,TRUE,1.25072472623981
8.48755921068033,23.3334876155365,TRUE,1.79629326509762
25.5436765168794,-1.3092636556173,FALSE,1.42662023698398
28.7644004042734,20.9835974284029,TRUE,0.332927266265177
-7.11394235869879,25.571148716033,FALSE,-0.0708019615651192
17.5536178060026,55.48811469944,TRUE,1.19398220863681
1.00580048207696,-15.8043931973558,FALSE,0.68324467163363
38.0165201905298,41.8993479832625,TRUE,1.27312686245389
-7.52042701827592,37.7988656632697,FALSE,0.709755330272454
37.5120230842689,25.0794826255677,TRUE,1.92573593661208
34.9176813979139,19.2268640242602,TRUE,1.59039086080569
-1.08390225109459,9.69174771443456,FALSE,1.1840674116437
19.1317236810099,46.9373200371466,TRUE,1.43928787459991
13.6009444722539,27.5358663220488,TRUE,1.46097760518891
8.5666407389627,9.67043254356943,TRUE,1.80027829510721
37.9485679631094,-1.67191985719004,FALSE,1.42406455608844
2.06753226273959,4.9333951781346,TRUE,1.61341084720494
9.34056079677109,19.0091825976019,TRUE,0.840706679814737
-8.47512109754877,41.0401590960408,FALSE,0.571411723594007
6.96631466931474,36.2430073521082,TRUE,1.51899414617585
14.3417596757148,19.1569885942044,TRUE,1.20391380222987
42.7611895110679,49.7119001699729,TRUE,1.02688766781537
4.11711364499707,1.57773194709989,TRUE,1.1081225748927
20.67818399716,-11.9393348968759,FALSE,1.38841134303684
-11.4877512729781,22.9009691003614,FALSE,0.669435464311881
1.16543429907948,28.677024036701,TRUE,0.474244426394383
-7.4101221286965,2.33844679259995,FALSE,0.485922093054823
32.4384301571124,24.0228283133898,TRUE,0.803896081589608
24.1417741190343,20.1983901828449,TRUE,0.966978234427099
-10.4845376150423,37.9436953349535,FALSE,0.707208406894876
17.8190333522491,40.5665683759114,TRUE,2.10830603677389
2.01797746156006,8.21611145483278,TRUE,1.34533707346483
22.8729521542121,-10.4519103451137,FALSE,0.335750720265559
15.6152414848696,-6.35549619466799,FALSE,1.27981849755708
46.9666621091534,23.3312999466737,TRUE,2.18459728655272
24.6813920201849,28.9256220507697,TRUE,1.30097452342685
-11.0730454046006,28.3893895980439,FALSE,0.412878211507671
19.9111205387569,29.0232727336818,TRUE,1.57504289532579
4.46533198280881,18.845960607048,TRUE,1.65874656064471
33.6457430866365,21.5301339004975,TRUE,1.22695502035378
36.388823330357,21.7947383883494,TRUE,1.00419175056547
20.322008997401,35.3491844166158,TRUE,1.12445768054854
32.7670472473627,26.3395237504147,TRUE,2.69676790492163
-2.48627918412826,-11.5575039538797,FALSE,1.15134781155953
36.0653014769129,13.8822585943523,TRUE,1.69088805202606
4.16666098078483,-15.5543893858677,FALSE,0.94823311753629
-6.64065710922258,6.5838201543947,FALSE,0.885818829465029
21.3642903638748,42.0437449870693,TRUE,1.08078369439052
18.5310581306342,38.7916959778504,TRUE,1.00154384450886
17.4976082587211,1.67077242209122,TRUE,2.0417316091331
30.8440462856674,25.6819130730065,TRUE,1.48781489631598
26.3954340134127,-5.84543991755828,FALSE,0.671181345340404
9.91598221772573,18.3065021999618,TRUE,1.79831964862735
7.26045121140999,27.3798322389197,TRUE,1.67960441730098
56.2793584223209,44.6106689398503,TRUE,2.02433579586406
10.7565633101579,-7.36343885793151,FALSE,0.946302534022395
3.03984177828454,44.4604077499362,TRUE,2.01555439974167
46.4811191248257,28.5804401405193,TRUE,1.75369068288654
28.3434476906121,27.3921432393794,TRUE,1.74837353998497
25.017325360551,14.5528465004063,TRUE,1.3531806007809
4.49146003363023,17.3633308085415,TRUE,0.882312633748441
21.8171404377827,41.9002804524112,TRUE,1.61739158440929
1.22981645161107,-5.38803179872239,FALSE,0.469181783183063
53.061344969096,24.2285802372441,TRUE,1.62434332120455
25.1898985548682,14.694621016323,TRUE,0.916632277769
7.59387343319764,12.8229829321649,TRUE,1.35021833132391
-0.949341914659087,34.0199576709335,FALSE,1.06314924122851
-6.03351797353741,33.1527496637885,FALSE,0.414800344848427
5.76580936266001,4.95997567079386,TRUE,1.71511074964125
2.20630988264383,-0.497128132061704,FALSE,0.213191348314761
56.1646181712891,9.45135210163017,TRUE,2.14389657733001
14.4839936726808,9.45778951478376,TRUE,1.17865434745797
36.6712589230475,32.9963615061064,TRUE,1.17591117919486
-14.8545404595232,31.6967195313186,FALSE,0.65133830722133
-6.23220547073612,25.9448252278089,FALSE,1.07983658088349
16.1537194710891,-12.734477134601,FALSE,0.459932662843852
14.8446571980801,19.4655985789133,TRUE,1.75544270402543
12.5877847611963,-7.46420411989573,FALSE,0.946812976485011
19.406084801979,9.21561477570145,TRUE,1.15910648154761
18.2969409158483,13.9878622107018,TRUE,1.17406305722199
49.8549484663257,10.6708985813831,TRUE,2.1045346390695
1.33354820325959,-11.6015552807512,FALSE,1.05232588800299
22.3366579053729,6.10905248631257,TRUE,1.2999002411736
-15.7287694588676,49.392825124166,FALSE,0.471713426947101
35.1146014139665,-10.2520851478923,FALSE,0.33207315740314
4.14514367520615,0.899676203316908,TRUE,1.11165270700176
5.50071423446117,-1.52129207101491,FALSE,1.09750651769239
31.1948254992944,13.7984827394502,TRUE,1.27117585446663
-8.74928496530759,21.3545275978922,FALSE,1.03014762343237
21.9776345444967,29.8014074055556,TRUE,1.50689704469458
5.73706862805969,18.4489652094593,TRUE,1.65888807083588
38.4016654075163,29.5858450845138,TRUE,1.373362049168
15.9453529785493,29.9577156762855,TRUE,1.80928114042867
13.6784973159452,20.3760543064292,TRUE,1.12073576821124
14.6003405900475,42.4763728766843,TRUE,1.57972111515559
46.85474162819,30.9371860893464,TRUE,2.021255142545
32.6084234964754,-6.7535112965158,FALSE,1.1796378293864
16.1098812461055,14.9341038643513,TRUE,1.3005171046971
17.0128708275945,29.7399629346735,TRUE,1.1423566574119
8.78495520551442,-1.75325831949683,FALSE,0.411953564730165
15.4724945509621,34.9272120891077,TRUE,1.09669565799837
22.8005811387116,43.5891172248778,TRUE,1.13982264365117
14.5596486221708,15.1455258735368,TRUE,1.35797327786938
11.3055881493909,19.4126464298869,TRUE,1.19414458078947
21.6120280582113,43.0615334010688,TRUE,1.35562525002247
22.3108833543321,39.2940201236492,TRUE,1.75096154045571
25.5156595245885,12.9124743796578,TRUE,1.48162660693385
16.9485821956408,20.0716920206761,TRUE,1.46763845358534
7.13460910115562,44.6485199186363,TRUE,0.826054535592941
26.774108136825,51.7992606508241,TRUE,1.3427775235426
6.26303902522391,36.5736345698852,TRUE,1.82360753392503
-0.786735428023718,10.7178781016351,FALSE,0.55877704184484
9.44990491531585,11.4464729793559,TRUE,1.36552046931601
18.2609138960572,16.8897961342216,TRUE,1.55953885902167
28.7584659586981,22.4675934723767,TRUE,0.552954777103286
35.9899525992054,17.31428826706,TRUE,2.04075588749598
33.8544873397852,-4.50586168158386,FALSE,0.857676571026636
-11.9285068492424,7.1068660233849,FALSE,0.698042083640078
18.4463544255846,33.461023708513,TRUE,1.82988995535282
7.72316718637084,7.36933404624489,TRUE,0.927877112177188
1.28106473105372,24.1740277754378,TRUE,0.715866725875917
18.6550606096277,37.0436745857598,TRUE,1.16730375325712
37.9513410007642,-6.48728277200719,FALSE,1.30170416672085
8.36076080150687,3.02464472797909,TRUE,1.64054041570379
13.7557095552059,32.8358737931937,TRUE,1.82828299211605
3.29849394061837,7.85496369156885,TRUE,1.86371185353777
36.2157565542434,2.27435928487847,TRUE,1.29941550714496
27.6437366779529,2.27274080136932,TRUE,1.2522779461592
41.5284531202802,17.2625079007949,TRUE,1.2310664880936
9.50408305335662,16.097897059488,TRUE,0.998990390448488
3.49399076073717,7.21365786509859,TRUE,1.78049255247835
12.5716990513808,15.7812703923659,TRUE,2.00457387216539
22.8811987274637,0.0355179816177369,TRUE,0.986759773263405
13.8202973608468,13.1967058253012,TRUE,1.05022028100229
8.54156553039907,35.3310935622274,TRUE,1.5975688598215
12.3731344814746,17.8870636840351,TRUE,1.72536180414574
14.1755614416748,25.393261536772,TRUE,1.54210796322034
6.36604591228849,42.8491256585525,TRUE,1.06097123197295
14.1139500773994,9.92325279395158,TRUE,0.939507690118228
-15.3827785818993,33.1896475855457,FALSE,0.757721527060554
-7.5996090289982,38.9849525434891,FALSE,0.24162934114386
-12.5226301169087,24.4630619132734,FALSE,-0.237096548786156
5.29026905205674,-10.4517838178941,FALSE,0.93122652307363
12.4132509313136,-10.4025771305894,FALSE,0.627843061026323
-14.8150942547938,15.8316924515766,FALSE,0.664327649253358
20.3222388157635,4.69098875757003,TRUE,1.69920789802735
39.2979822620991,10.3041362176109,TRUE,1.33929187147825
41.8446467653358,19.6441962414999,TRUE,0.995806406726122
1.15699124418678,25.1330266747383,TRUE,0.702657788945906
12.1602423725097,12.2002683760172,TRUE,1.8080168115723
24.6007938159994,9.21189067646838,TRUE,1.43583824607371
15.3340707133725,-5.1607062563389,FALSE,0.467612872423414
12.8556298256762,17.8758581430578,TRUE,1.92268241015857
27.3755551685716,31.7746952730102,TRUE,1.07423062842337
-2.31711849771742,29.5348171357923,FALSE,1.02717191647198
14.0779003232213,21.0090623274895,TRUE,1.42041746777319
21.2647229016355,32.6823387301798,TRUE,1.25205710670934
12.7847618751322,20.5231029767095,TRUE,2.18756975059651
11.3870746947124,36.5717151077029,TRUE,1.3716064114181
-19.9214252247534,21.2096507913968,FALSE,0.921940802638139
28.767051994205,27.6305281963117,TRUE,1.78797522875486
-11.4201024019858,-1.37300354742102,FALSE,0.786434822249144
21.2858575317552,2.70977889271104,TRUE,1.49645739762327
13.0265646541774,53.33601558046,TRUE,0.973137062129227
20.7034223892239,40.2650001892218,TRUE,2.0351719264271
42.0081349962491,-6.83895240572568,FALSE,1.21475982149832
17.9209578640619,48.4298381215911,TRUE,0.706556705245592
31.3321734532809,28.8266619570143,TRUE,1.59999517402115
23.3690026008419,13.3532793383915,TRUE,2.12612213228494
26.2852043421934,29.8543598967241,TRUE,1.76092524082782
21.2652552106391,53.5752969787239,TRUE,1.73006694907388
24.3514586560738,39.5492418480383,TRUE,1.58567537858631
29.8205283310238,31.0930294031203,TRUE,1.31843912275259
52.4412808197854,27.8757673309203,TRUE,1.68202411534728
15.5607903924904,5.02412566000023,TRUE,1.55654826836681
46.8137366101095,47.306842529024,TRUE,1.38474001545191
-6.49790019452357,16.2978497679256,FALSE,0.268074298860522
-6.57010605296232,44.6116767228166,FALSE,0.292381824340926
18.8290544976701,8.52296260325637,TRUE,1.32878101176242
59.1087059421525,2.37169957849811,TRUE,2.05462312766688
-3.55591077405585,23.3577475906844,FALSE,0.795650388911062
22.8107711606244,43.0845006483646,TRUE,2.05336575841409
39.2972634497976,47.4933630037127,TRUE,1.87454167328855
27.5025305642961,32.6296721098753,TRUE,1.28710182961928
2.95088015366507,-13.4098782791962,FALSE,0.832892001982544
17.8762541164579,-4.31503123647902,FALSE,0.624024383578612
16.1520903865856,11.3040463343418,TRUE,1.58582945265784
38.4364357724158,38.1399411679253,TRUE,1.22508403291177
0.712443065759977,-2.18982800850126,FALSE,1.05107965333919
10.7157031599269,1.17182987879302,TRUE,1.23905778465735
10.1505850038626,2.96677405644272,TRUE,1.71014030992771
12.0472548967192,-0.8628190460872,FALSE,0.902731021815043
-5.73616366721285,11.9892778576462,FALSE,0.410120394762016
23.9526957873671,33.114790975696,TRUE,1.44171733031455
33.752249135219,22.0173551210697,TRUE,1.55456531290918
3.39628405661226,13.2926996155905,TRUE,1.3803593312433
22.1224646965303,24.4402716788648,TRUE,1.0701403667118
49.6146970590195,6.22362364516804,TRUE,1.54575791049102
26.1060514114564,27.1915955065104,TRUE,0.996400861568144
0.201386189830693,9.05854670855242,TRUE,1.6287945922402
8.49107168685954,18.6611701844681,TRUE,1.81921403586334
12.4876129241883,-5.607973487591,FALSE,0.997371572604745
56.0409655836284,3.19930299863536,TRUE,2.04585912154889
13.0509524302053,24.6300132766369,TRUE,1.41519947064841
15.007914312641,39.7299255194948,TRUE,1.26420796670088
21.3874971082658,23.7681020102153,TRUE,1.76497160494624
19.5335250739877,41.3095316926012,TRUE,1.72644158200284
3.97820887347511,-0.203598290425759,FALSE,0.392009754305508
29.8463120522504,6.7186668754144,TRUE,1.25394454568104
22.3191650283945,37.9512496706819,TRUE,2.06169380466883
42.5778534000715,1.01960439782057,TRUE,0.566304224576056
17.0659966156692,-9.40843289039448,FALSE,1.62260092181662
-10.9749246698223,-15.1134895648014,FALSE,0.879583439998405
6.44201602141345,4.62436566552883,TRUE,1.82666869123307
3.24639433285259,44.8344865746394,TRUE,0.303577124716577
53.6495327128039,-2.00195304401237,FALSE,1.02643170450455
-3.61197057062058,39.8075148819023,FALSE,0.596798905303219
-2.63573927666265,19.5854231224874,FALSE,0.609625985877725
26.1142182077605,3.44761654285213,TRUE,1.63380427381611
19.6354411639553,4.26016957189381,TRUE,1.82098868755795
22.9002459400719,48.2918627518055,TRUE,1.23044721069656
-11.3918253607009,24.2156428574854,FALSE,0.458711236549441
0.366340424001045,12.3552296360758,TRUE,0.693952334376577
15.9926214438707,27.9524437830723,TRUE,1.38386531899642
31.030036259077,41.2928726571568,TRUE,1.6701616269044
-8.04711280925122,16.500894610899,FALSE,0.936906307674696
9.64175359138789,17.5099320852717,TRUE,0.738701356246196
-3.05482625569412,2.00617631780419,FALSE,0.859692465727881
18.9422155188728,32.4270285221854,TRUE,0.929239301501084
4.25225661760101,62.8256457812722,TRUE,0.756392599022768
12.3446452251338,5.31270323941474,TRUE,1.68337503643675
14.798555932242,35.257190609436,TRUE,1.16118070386206
21.9295322756484,49.023321733644,TRUE,1.59868446099372
14.2629550420839,35.8244588979326,TRUE,0.0643210170210611
7.76904909909911,19.401483453684,TRUE,0.924314423527779
28.0384834286102,-7.7938434795496,FALSE,1.06073184746334
-0.867165109555586,44.6450248024842,FALSE,0.573816893099724
6.9199724902079,10.4347351837231,TRUE,0.806284220015745
-21.9730073804779,0.116420877201605,FALSE,0.542725811714106
33.6788797981733,32.1026376426217,TRUE,1.44231376078245
26.9004534114269,15.4179528057915,TRUE,1.10683372869041
-16.8273835143675,21.9650616156568,FALSE,1.21302082905979
5.09482825950496,17.9232653294266,TRUE,1.09159481864196
38.5362281683124,23.8255211776352,TRUE,0.613236080896912
35.0092452698944,23.9256305835826,TRUE,2.2051715160483
-12.9019325341991,20.2904547446783,FALSE,0.819184821692834
4.41495167739284,23.8055139739371,TRUE,1.51540964558425
24.4987819487603,17.9996390956289,TRUE,1.94565116534742
46.6564780269854,2.66304957439847,TRUE,1.27847441344366
37.983820302289,32.1992490248256,TRUE,1.29152991977869
8.48660642808396,-12.2778548940942,FALSE,0.68963295143221
-7.93091274848848,15.9841583702928,FALSE,0.594207083480547
-5.18422400808281,23.6501437065726,FALSE,0.716838120017541
29.456184626229,0.324470119651121,TRUE,1.55696221271904
0.367689647896363,8.83909228216355,TRUE,2.27554251490697
28.0713717884369,0.334602082111296,TRUE,1.74717329865724
2.71825641236004,18.1709305190731,TRUE,1.3998665011534
39.852343710605,8.45626386513065,TRUE,2.71754419203795
8.18369640415266,16.9197459445398,TRUE,1.75286215531937
-6.70251069748359,4.67078351141745,FALSE,0.457097312923973
44.8931703238042,12.1372669539727,TRUE,1.90048350638104
32.9938926004257,28.0099226179162,TRUE,1.93701526624311
6.50303556148924,-0.965780199909656,FALSE,1.06124934191046
-15.116339290502,20.2256258680825,FALSE,0.136703599481382
27.2558862061283,40.6462505153336,TRUE,1.83730666718632
34.0826881026515,7.20652475635125,TRUE,0.915336571239067
4.4681220533644,3.662447370629,TRUE,1.49722560312484
32.5735492612143,22.8135987581417,TRUE,1.86765442711672
24.8042467305857,2.18334594913073,TRUE,0.91978925857536
13.4202729809729,11.1509339783461,TRUE,1.66909731399164
15.834439951499,20.7216698539903,TRUE,2.23886280785546
4.59811195573414,2.23739820594253,TRUE,1.46133643174235
-4.42945950512905,21.2950349588418,FALSE,0.579535077900069
15.4608582097246,-4.99950416127571,FALSE,0.7287320065722
29.2203051059149,53.9127414502719,TRUE,1.37652598829974
-13.282589440612,13.9785281023998,FALSE,0.185416540646527
-1.41430431836856,-7.50100567899404,FALSE,0.359796223211292
0.485693849188092,11.0323295597719,TRUE,1.89255100643633
28.4127898362359,39.9749866238758,TRUE,2.04513942633386
27.4970473052643,42.3454013378101,TRUE,1.40597704897494
4.77326296959653,30.0243109924993,TRUE,1.72443529561957
2.5241707248491,16.8777965225129,TRUE,1.23077122220304
34.8116784337245,-3.47544329183475,FALSE,0.225488264572085
50.037777768256,27.4790724207193,TRUE,1.69425413696575
17.833170918121,31.8395182976154,TRUE,2.43333525335449
10.9966536474732,24.1165775575549,TRUE,1.22212086683391
29.292146748045,24.2979385584563,TRUE,1.67673140966557
4.06620952105441,6.53760507448765,TRUE,1.48242219445796
20.5327490173371,2.14816794297428,TRUE,1.45521250598598
-4.94817670935135,29.6527403487599,FALSE,0.754945925211648
56.295298476482,-11.3302415653855,FALSE,0.662193453154674
26.5315428682028,26.1764771894387,TRUE,1.66543294891502
32.7070222715699,18.001925695689,TRUE,1.57628380746185
-2.44767769739168,37.9758205287105,FALSE,0.248656935603025
46.4796647714922,19.4490912290268,TRUE,2.04608550746304
0.136795137653849,12.9473603988228,TRUE,0.774956972726883
42.1521380297959,-20.0469208536515,FALSE,1.45442691583837
21.662899317098,45.2885279217238,TRUE,1.71681092854745
-1.383062789311,23.8593276443655,FALSE,0.227335521388267
10.8439441177021,41.8256502792411,TRUE,1.62281163696823
39.6334615796289,22.1031347380762,TRUE,1.54604988589876
-0.219381358629786,40.882540670695,FALSE,0.0203252501978862
30.1654012190931,-5.41182996723227,FALSE,0.840071089328881
21.6400076702537,14.8307924844712,TRUE,1.25353148189498
8.17600045176143,51.0728762861303,TRUE,1.43715538630743
-11.5934681545926,23.7144139668784,FALSE,0.94028037554015
21.0027240799329,24.4020404339532,TRUE,0.965873014933212
26.9813637617833,14.3344068597219,TRUE,1.6831421811023
17.1141837012668,27.5474182393703,TRUE,1.49629805068417
21.2399688810317,-6.20756410508109,FALSE,1.10766943877178
43.122117878039,-8.44024274460714,FALSE,0.599662484720236
15.2955533298896,-5.81494034664343,FALSE,1.35620328341194
8.3623864176817,-13.5999903691281,FALSE,1.17844864616086
17.5783636979416,-2.85138453123261,FALSE,0.515776957519837
14.2071678282364,8.19987909760173,TRUE,1.4322460322504
11.741407221024,15.4202603657607,TRUE,0.340702894747135
52.8541047580555,37.5591357010636,TRUE,1.47793693321603
12.1364196675297,27.5559837058213,TRUE,0.818987241022305
13.9735178939819,15.0064798448769,TRUE,1.41858044115385
33.2428165069636,-8.82359961629684,FALSE,0.699256131166818
16.0891990579206,46.8424930387414,TRUE,2.41456911378147
34.0694966826982,19.5542773351574,TRUE,0.711936255299222
27.742586030884,27.5488015160641,TRUE,1.8279717346075
20.8432477927454,12.0562082751972,TRUE,1.78975280305677
31.369216636528,-7.75313510149545,FALSE,0.804244958822203
47.1565621399736,13.2820918468014,TRUE,1.13796420646922
-8.17347151901394,34.5259788040241,FALSE,0.574782550076124
44.349981867921,29.7199776038963,TRUE,0.87855159959685
18.145463001918,3.05840825229247,TRUE,1.20313175280359
-4.47180695490018,2.60849117914803,FALSE,1.26576883666512
10.4032819846109,-13.0993206294031,FALSE,0.534831874694512
10.5204561272753,42.9546086719887,TRUE,1.20728814468529
36.9251637915302,20.9933458749536,TRUE,1.57226306123411
17.3467869245526,-2.60901305291969,FALSE,0.0733823741746538
39.5328789765909,6.21109366796996,TRUE,1.17945093358407
27.7234820858845,-15.7246078506766,FALSE,0.589231970088905
36.9401816509382,36.0506484247554,TRUE,2.48766359438264
48.0693040398527,40.1588385175434,TRUE,1.26697161352232
16.0486116412626,50.1094238654047,TRUE,1.12547270706609
25.3114916707081,62.6974671616241,TRUE,1.86525418656619
2.88079135739431,-8.51427720342055,FALSE,0.482587463557642
13.4647970942961,39.8461422489361,TRUE,1.39544615329752
26.920788310654,3.84782173612072,TRUE,1.36546054120686
8.02945089875686,4.21139047788347,TRUE,0.948399283520779
19.8081222389992,10.1926799164208,TRUE,1.08547046457032
45.3091115236895,7.99791167313816,TRUE,1.01389643182246
13.8058173680998,28.0565547429455,TRUE,1.24454006136635
10.2642216392925,7.18698327807024,TRUE,0.890405345238701
30.513610706037,9.66178533217825,TRUE,1.62165152472872
31.6517236247948,-11.5496136971774,FALSE,1.01784154547007
-3.09716422380884,28.034904959511,FALSE,0.625257226641212
4.85099628727326,15.5346399511086,TRUE,1.51790842613609
-3.05633479619618,42.9211532545184,FALSE,0.155785787515378
15.1634893995636,17.5542754178521,TRUE,1.70617739753337
25.4167268581657,25.3999138225796,TRUE,1.30108686951837
-1.22642181199097,32.238246421096,FALSE,0.673030177517382
2.41162323542568,17.6571840192732,TRUE,1.7046437757846
13.8879095889006,1.62765546934944,TRUE,0.605497260513899
17.1331693058688,16.8939341114242,TRUE,0.835826677848289
25.180252066816,9.46115739220394,TRUE,1.61020991629891
29.0850245891093,-6.47480179812129,FALSE,0.861795212021133
-13.2859215489321,-12.6387843925452,FALSE,0.695565061539592
12.1550971738195,6.1224000879495,TRUE,1.83041156805817
15.5227217252844,9.84009440009577,TRUE,1.52556119189808
8.42581898514154,13.7759888040951,TRUE,1.71347817776114
9.53763737675695,15.7344054455971,TRUE,1.3484185880354
5.90323631124769,10.4093435751903,TRUE,1.37009575431635
30.9776704422625,21.2311777761043,TRUE,1.16089375369822
22.2945409990825,7.07852722396576,TRUE,2.22594638879205
2.79937107089708,44.0672660023863,TRUE,2.25733406185763
8.67459776430778,3.43802896690678,TRUE,1.20744503752051
22.8521222934413,14.587733618329,TRUE,1.32646884689943
3.57908186044418,14.1515630153342,TRUE,1.75603858804991
5.96533410582883,-7.07185184608214,FALSE,0.38984338012532
3.11284788719507,40.4262986870544,TRUE,1.14726386044178
32.9862526855791,7.46142199964815,TRUE,1.1935270736039
